Year,Month,Day,Hour,Minute,Total
2008,11,29,1,50,220785
2008,11,29,2,0,224774
2008,11,29,2,10,230163
2008,11,29,2,20,216108
2008,11,29,2,30,193578
2008,11,29,2,40,158553
2008,11,29,2,50,126373
2008,11,29,3,0,138032
2008,11,29,3,10,162966
2008,11,29,3,20,185193
2008,11,29,3,30,207674
2008,11,29,3,40,214784
2008,11,29,3,50,203840
2008,11,29,4,0,198459
2008,11,29,4,10,206917
2008,11,29,4,20,228895
2008,11,29,4,30,239167
2008,11,29,4,40,240451
2008,11,29,4,50,229465
2008,11,29,5,0,211085
2008,11,29,5,10,201643
2008,11,29,5,20,192075
2008,11,29,5,30,185116
2008,11,29,5,40,171900
2008,11,29,5,50,154891
2008,11,29,6,0,157276
2008,11,29,6,10,168333
2008,11,29,6,20,164442
2008,11,29,6,30,151585
2008,11,29,6,40,140949
2008,11,29,6,50,133114
2008,11,29,7,0,131995
2008,11,29,7,10,123706
2008,11,29,7,20,130501
2008,11,29,7,30,154742
2008,11,29,7,40,166571
2008,11,29,7,50,177862
2008,11,29,8,0,188380
2008,11,29,8,10,189683
2008,11,29,8,20,200342
2008,11,29,8,30,215193
2008,11,29,8,40,234223
2008,11,29,8,50,241843
2008,11,29,9,0,248078
2008,11,29,9,10,252715
2008,11,29,9,20,265215
2008,11,29,9,30,284409
2008,11,29,9,40,289290
2008,11,29,9,50,289337
2008,11,29,10,0,288721
2008,11,29,10,10,290515
2008,11,29,10,20,291586
2008,11,29,10,30,291038
2008,11,29,10,40,291238
2008,11,29,10,50,291487
2008,11,29,11,0,291314
2008,11,29,11,10,290288
2008,11,29,11,20,290917
2008,11,29,11,30,290314
2008,11,29,11,40,290629
2008,11,29,11,50,290316
2008,11,29,12,0,291660
2008,11,29,12,10,290983
2008,11,29,12,20,290524
2008,11,29,12,30,290893
2008,11,29,12,40,290490
2008,11,29,12,50,290646
2008,11,29,13,0,290198
2008,11,29,13,10,289553
2008,11,29,13,20,288733
2008,11,29,13,30,288086
2008,11,29,13,40,287632
2008,11,29,13,50,287208
2008,11,29,14,0,287085
2008,11,29,14,10,287063
2008,11,29,14,20,286731
2008,11,29,14,30,287306
2008,11,29,14,40,286897
2008,11,29,14,50,287603
2008,11,29,15,0,287901
2008,11,29,15,10,288163
2008,11,29,15,20,287355
2008,11,29,15,30,288779
2008,11,29,15,40,289562
2008,11,29,15,50,289802
2008,11,29,16,0,289845
2008,11,29,16,10,289825
2008,11,29,16,20,289455
2008,11,29,16,30,289503
2008,11,29,16,40,289824
2008,11,29,16,50,290504
2008,11,29,17,0,290613
2008,11,29,17,10,290526
2008,11,29,17,20,290517
2008,11,29,17,30,290830
2008,11,29,17,40,290523
2008,11,29,17,50,290390
2008,11,29,18,0,291441
2008,11,29,18,10,291310
2008,11,29,18,20,290809
2008,11,29,18,30,291285
2008,11,29,18,40,292643
2008,11,29,18,50,292252
2008,11,29,19,0,283321
2008,11,29,19,10,275058
2008,11,29,19,20,270284
2008,11,29,19,30,261839
2008,11,29,19,40,246843
2008,11,29,19,50,232505
2008,11,29,20,0,234478
2008,11,29,20,10,242893
2008,11,29,20,20,246213
2008,11,29,20,30,250967
2008,11,29,20,40,251519
2008,11,29,20,50,242460
2008,11,29,21,0,249962
2008,11,29,21,10,254488
2008,11,29,21,20,269641
2008,11,29,21,30,277554
2008,11,29,21,40,275571
2008,11,29,21,50,268709
2008,11,29,22,0,253416
2008,11,29,22,10,239280
2008,11,29,22,20,228545
2008,11,29,22,30,208617
2008,11,29,22,40,206106
2008,11,29,22,50,199008
2008,11,29,23,0,216066
2008,11,29,23,10,240516
2008,11,29,23,20,232087
2008,11,29,23,30,196009
2008,11,29,23,40,163040
2008,11,29,23,50,146199
2008,11,30,0,0,151205
2008,11,30,0,10,161001
2008,11,30,0,20,169628
2008,11,30,0,30,176104
2008,11,30,0,40,197553
2008,11,30,0,50,220577
2008,11,30,1,0,236316
2008,11,30,1,10,250851
2008,11,30,1,20,255024
2008,11,30,1,30,250267
2008,11,30,1,40,252825
2008,11,30,1,50,250422
2008,11,30,2,0,243462
2008,11,30,2,10,250077
2008,11,30,2,20,256058
2008,11,30,2,30,273383
2008,11,30,2,40,285388
2008,11,30,2,50,288829
2008,11,30,3,0,291944
2008,11,30,3,10,292062
2008,11,30,3,20,291918
2008,11,30,3,30,291732
2008,11,30,3,40,290631
2008,11,30,3,50,289119
2008,11,30,4,0,289581
2008,11,30,4,10,289356
2008,11,30,4,20,289866
2008,11,30,4,30,290692
2008,11,30,4,40,290956
2008,11,30,4,50,290953
2008,11,30,5,0,290625
2008,11,30,5,10,290400
2008,11,30,5,20,290821
2008,11,30,5,30,289926
2008,11,30,5,40,288696
2008,11,30,5,50,287589
2008,11,30,6,0,288358
2008,11,30,6,10,288812
2008,11,30,6,20,288207
2008,11,30,6,30,288893
2008,11,30,6,40,288272
2008,11,30,6,50,288625
2008,11,30,7,0,288771
2008,11,30,7,10,289371
2008,11,30,7,20,289711
2008,11,30,7,30,289002
2008,11,30,7,40,288386
2008,11,30,7,50,287667
2008,11,30,8,0,287206
2008,11,30,8,10,287935
2008,11,30,8,20,288458
2008,11,30,8,30,287627
2008,11,30,8,40,287667
2008,11,30,8,50,287354
2008,11,30,9,0,287825
2008,11,30,9,10,288176
2008,11,30,9,20,288077
2008,11,30,9,30,287782
2008,11,30,9,40,287352
2008,11,30,9,50,287373
2008,11,30,10,0,287379
2008,11,30,10,10,286482
2008,11,30,10,20,286139
2008,11,30,10,30,286527
2008,11,30,10,40,286277
2008,11,30,10,50,286575
2008,11,30,11,0,286755
2008,11,30,11,10,286552
2008,11,30,11,20,287079
2008,11,30,11,30,287437
2008,11,30,11,40,286248
2008,11,30,11,50,285131
2008,11,30,12,0,284402
2008,11,30,12,10,285585
2008,11,30,12,20,286215
2008,11,30,12,30,287077
2008,11,30,12,40,286213
2008,11,30,12,50,286003
2008,11,30,13,0,286944
2008,11,30,13,10,286653
2008,11,30,13,20,287017
2008,11,30,13,30,286944
2008,11,30,13,40,286056
2008,11,30,13,50,286205
2008,11,30,14,0,286546
2008,11,30,14,10,286200
2008,11,30,14,20,284683
2008,11,30,14,30,285709
2008,11,30,14,40,285192
2008,11,30,14,50,286034
2008,11,30,15,0,286070
2008,11,30,15,10,286360
2008,11,30,15,20,286144
2008,11,30,15,30,286594
2008,11,30,15,40,288705
2008,11,30,15,50,289301
2008,11,30,16,0,288870
2008,11,30,16,10,288127
2008,11,30,16,20,288744
2008,11,30,16,30,288752
2008,11,30,16,40,288549
2008,11,30,16,50,289996
2008,11,30,17,0,290337
2008,11,30,17,10,290059
2008,11,30,17,20,290273
2008,11,30,17,30,290774
2008,11,30,17,40,290098
2008,11,30,17,50,290579
2008,11,30,18,0,290696
2008,11,30,18,10,290159
2008,11,30,18,20,289871
2008,11,30,18,30,290522
2008,11,30,18,40,291429
2008,11,30,18,50,290375
2008,11,30,19,0,284015
2008,11,30,19,10,270333
2008,11,30,19,20,272918
2008,11,30,19,30,288416
2008,11,30,19,40,292657
2008,11,30,19,50,291881
2008,11,30,20,0,291452
2008,11,30,20,10,290130
2008,11,30,20,20,289707
2008,11,30,20,30,289483
2008,11,30,20,40,288634
2008,11,30,20,50,288034
2008,11,30,21,0,287806
2008,11,30,21,10,287612
2008,11,30,21,20,287580
2008,11,30,21,30,288126
2008,11,30,21,40,288629
2008,11,30,21,50,288789
2008,11,30,22,0,289022
2008,11,30,22,10,289288
2008,11,30,22,20,291051
2008,11,30,22,30,291523
2008,11,30,22,40,291821
2008,11,30,22,50,290938
2008,11,30,23,0,284586
2008,11,30,23,10,283198
2008,11,30,23,20,281507
2008,11,30,23,30,288346
2008,11,30,23,40,290682
2008,11,30,23,50,292467
2008,12,1,0,0,292868
2008,12,1,0,10,293375
2008,12,1,0,20,291761
2008,12,1,0,30,289904
2008,12,1,0,40,288060
2008,12,1,0,50,280979
2008,12,1,1,0,269404
2008,12,1,1,10,256841
2008,12,1,1,20,241169
2008,12,1,1,30,229405
2008,12,1,1,40,222666
2008,12,1,1,50,214872
2008,12,1,2,0,219699
2008,12,1,2,10,217058
2008,12,1,2,20,191281
2008,12,1,2,30,166025
2008,12,1,2,40,148093
2008,12,1,2,50,136740
2008,12,1,3,0,133180
2008,12,1,3,10,126997
2008,12,1,3,20,119344
2008,12,1,3,30,118635
2008,12,1,3,40,116610
2008,12,1,3,50,133442
2008,12,1,4,0,155318
2008,12,1,4,10,179802
2008,12,1,4,20,215761
2008,12,1,4,30,242464
2008,12,1,4,40,264017
2008,12,1,4,50,272887
2008,12,1,5,0,282740
2008,12,1,5,10,291372
2008,12,1,5,20,292599
2008,12,1,5,30,291891
2008,12,1,5,40,291319
2008,12,1,5,50,290851
2008,12,1,6,0,291821
2008,12,1,6,10,292128
2008,12,1,6,20,292816
2008,12,1,6,30,292261
2008,12,1,6,40,291683
2008,12,1,6,50,292313
2008,12,1,7,0,292930
2008,12,1,7,10,293375
2008,12,1,7,20,293529
2008,12,1,7,30,293601
2008,12,1,7,40,291727
2008,12,1,7,50,289558
2008,12,1,8,0,288087
2008,12,1,8,10,282846
2008,12,1,8,20,280403
2008,12,1,8,30,271190
2008,12,1,8,40,259574
2008,12,1,8,50,242685
2008,12,1,9,0,232720
2008,12,1,9,10,234563
2008,12,1,9,20,226724
2008,12,1,9,30,226153
2008,12,1,9,40,204738
2008,12,1,9,50,171186
2008,12,1,10,0,149443
2008,12,1,10,10,123657
2008,12,1,10,20,111453
2008,12,1,10,30,101069
2008,12,1,10,40,82328
2008,12,1,10,50,65900
2008,12,1,11,0,49091
2008,12,1,11,10,36127
2008,12,1,11,20,24315
2008,12,1,11,30,23476
2008,12,1,11,40,37229
2008,12,1,11,50,47601
2008,12,1,12,0,48274
2008,12,1,12,10,36647
2008,12,1,12,20,25897
2008,12,1,12,30,21622
2008,12,1,12,40,24005
2008,12,1,12,50,28142
2008,12,1,13,0,36311
2008,12,1,13,10,47262
2008,12,1,13,20,51833
2008,12,1,13,30,47326
2008,12,1,13,40,42034
2008,12,1,13,50,38011
2008,12,1,14,0,36935
2008,12,1,14,10,39719
2008,12,1,14,20,42150
2008,12,1,14,30,38536
2008,12,1,14,40,34188
2008,12,1,14,50,28673
2008,12,1,15,0,31215
2008,12,1,15,10,36675
2008,12,1,15,20,38151
2008,12,1,15,30,36059
2008,12,1,15,40,36927
2008,12,1,15,50,44161
2008,12,1,16,0,56733
2008,12,1,16,10,71310
2008,12,1,16,20,71836
2008,12,1,16,30,84313
2008,12,1,16,40,89558
2008,12,1,16,50,93561
2008,12,1,17,0,101341
2008,12,1,17,10,105750
2008,12,1,17,20,109481
2008,12,1,17,30,109038
2008,12,1,17,40,101643
2008,12,1,17,50,97424
2008,12,1,18,0,94131
2008,12,1,18,10,85405
2008,12,1,18,20,72677
2008,12,1,18,30,67336
2008,12,1,18,40,62485
2008,12,1,18,50,61224
2008,12,1,19,0,79327
2008,12,1,19,10,85515
2008,12,1,19,20,92472
2008,12,1,19,30,111626
2008,12,1,19,40,126123
2008,12,1,19,50,142556
2008,12,1,20,0,171949
2008,12,1,20,10,215622
2008,12,1,20,20,247810
2008,12,1,20,30,265560
2008,12,1,20,40,276261
2008,12,1,20,50,280282
2008,12,1,21,0,280505
2008,12,1,21,10,285756
2008,12,1,21,20,283951
2008,12,1,21,30,279094
2008,12,1,21,40,281803
2008,12,1,21,50,282949
2008,12,1,22,0,278553
2008,12,1,22,10,280749
2008,12,1,22,20,284956
2008,12,1,22,30,289751
2008,12,1,22,40,289416
2008,12,1,22,50,289863
2008,12,1,23,0,287561
2008,12,1,23,10,289756
2008,12,1,23,20,287369
2008,12,1,23,30,286156
2008,12,1,23,40,283586
2008,12,1,23,50,277235
2008,12,2,0,0,264548
2008,12,2,0,10,254237
2008,12,2,0,20,257562
2008,12,2,0,30,258396
2008,12,2,0,40,262568
2008,12,2,0,50,265528
2008,12,2,1,0,261708
2008,12,2,1,10,254975
2008,12,2,1,20,255445
2008,12,2,1,30,262763
2008,12,2,1,40,269962
2008,12,2,1,50,275831
2008,12,2,2,0,273149
2008,12,2,2,10,266995
2008,12,2,2,20,259372
2008,12,2,2,30,255944
2008,12,2,2,40,263762
2008,12,2,2,50,271461
2008,12,2,3,0,280573
2008,12,2,3,10,283223
2008,12,2,3,20,280128
2008,12,2,3,30,275541
2008,12,2,3,40,270403
2008,12,2,3,50,261869
2008,12,2,4,0,257965
2008,12,2,4,10,265551
2008,12,2,4,20,256576
2008,12,2,4,30,241841
2008,12,2,4,40,237707
2008,12,2,4,50,222038
2008,12,2,5,0,194870
2008,12,2,5,10,164595
2008,12,2,5,20,187390
2008,12,2,5,30,235151
2008,12,2,5,40,273983
2008,12,2,5,50,288183
2008,12,2,6,0,291090
2008,12,2,6,10,287353
2008,12,2,6,20,273054
2008,12,2,6,30,265855
2008,12,2,6,40,279080
2008,12,2,6,50,289134
2008,12,2,7,0,282181
2008,12,2,7,10,261762
2008,12,2,7,20,223114
2008,12,2,7,30,199489
2008,12,2,7,40,181226
2008,12,2,7,50,151152
2008,12,2,8,0,-103
2008,12,2,8,10,-10
2008,12,2,8,20,-25
2008,12,2,8,30,-40
2008,12,2,8,40,-54
2008,12,2,8,50,-69
2008,12,2,9,0,-84
2008,12,2,9,10,-98
2008,12,2,9,20,-113
2008,12,2,9,30,-128
2008,12,2,9,40,-142
2008,12,2,9,50,-157
2008,12,2,10,0,-172
2008,12,2,10,10,-186
2008,12,2,10,20,-201
2008,12,2,10,30,-57
2008,12,2,10,40,-68
2008,12,2,10,50,-121
2008,12,2,11,0,-174
2008,12,2,11,10,-226
2008,12,2,11,20,-279
2008,12,2,11,30,-332
2008,12,2,11,40,-384
2008,12,2,11,50,-437
2008,12,2,12,0,-490
2008,12,2,12,10,-543
2008,12,2,12,20,-595
2008,12,2,12,30,-648
2008,12,2,12,40,-701
2008,12,2,12,50,-753
2008,12,2,13,0,-806
2008,12,2,13,10,-859
2008,12,2,13,20,-921
2008,12,2,13,30,-2165
2008,12,2,13,40,12018
2008,12,2,13,50,121811
2008,12,2,14,0,175123
2008,12,2,14,10,198534
2008,12,2,14,20,219602
2008,12,2,14,30,233966
2008,12,2,14,40,255498
2008,12,2,14,50,267502
2008,12,2,15,0,277677
2008,12,2,15,10,284136
2008,12,2,15,20,286002
2008,12,2,15,30,279069
2008,12,2,15,40,262095
2008,12,2,15,50,247962
2008,12,2,16,0,265224
2008,12,2,16,10,277771
2008,12,2,16,20,275837
2008,12,2,16,30,275944
2008,12,2,16,40,263403
2008,12,2,16,50,256845
2008,12,2,17,0,255240
2008,12,2,17,10,251346
2008,12,2,17,20,251092
2008,12,2,17,30,270586
2008,12,2,17,40,281298
2008,12,2,17,50,290617
2008,12,2,18,0,292248
2008,12,2,18,10,292713
2008,12,2,18,20,290641
2008,12,2,18,30,291117
2008,12,2,18,40,292492
2008,12,2,18,50,292153
2008,12,2,19,0,287353
2008,12,2,19,10,285523
2008,12,2,19,20,264939
2008,12,2,19,30,239913
2008,12,2,19,40,241494
2008,12,2,19,50,267228
2008,12,2,20,0,280234
2008,12,2,20,10,285951
2008,12,2,20,20,286473
2008,12,2,20,30,285145
2008,12,2,20,40,271904
2008,12,2,20,50,269825
2008,12,2,21,0,286110
2008,12,2,21,10,287416
2008,12,2,21,20,286929
2008,12,2,21,30,289498
2008,12,2,21,40,289529
2008,12,2,21,50,289309
2008,12,2,22,0,288840
2008,12,2,22,10,288912
2008,12,2,22,20,289543
2008,12,2,22,30,290050
2008,12,2,22,40,290900
2008,12,2,22,50,289604
2008,12,2,23,0,288682
2008,12,2,23,10,288438
2008,12,2,23,20,289511
2008,12,2,23,30,287378
2008,12,2,23,40,287069
2008,12,2,23,50,287425
2008,12,3,0,0,283200
2008,12,3,0,10,280274
2008,12,3,0,20,284390
2008,12,3,0,30,286309
2008,12,3,0,40,288442
2008,12,3,0,50,287676
2008,12,3,1,0,287969
2008,12,3,1,10,287502
2008,12,3,1,20,287677
2008,12,3,1,30,288392
2008,12,3,1,40,288668
2008,12,3,1,50,287720
2008,12,3,2,0,287723
2008,12,3,2,10,287769
2008,12,3,2,20,286469
2008,12,3,2,30,283238
2008,12,3,2,40,284485
2008,12,3,2,50,281410
2008,12,3,3,0,266159
2008,12,3,3,10,255740
2008,12,3,3,20,240329
2008,12,3,3,30,222847
2008,12,3,3,40,230581
2008,12,3,3,50,224674
2008,12,3,4,0,229530
2008,12,3,4,10,222845
2008,12,3,4,20,207921
2008,12,3,4,30,208675
2008,12,3,4,40,206817
2008,12,3,4,50,233979
2008,12,3,5,0,239742
2008,12,3,5,10,248144
2008,12,3,5,20,238532
2008,12,3,5,30,210603
2008,12,3,5,40,197959
2008,12,3,5,50,190562
2008,12,3,6,0,176108
2008,12,3,6,10,156399
2008,12,3,6,20,144309
2008,12,3,6,30,136546
2008,12,3,6,40,121192
2008,12,3,6,50,117676
2008,12,3,7,0,107787
2008,12,3,7,10,104389
2008,12,3,7,20,102700
2008,12,3,7,30,100128
2008,12,3,7,40,116194
2008,12,3,7,50,115563
2008,12,3,8,0,128340
2008,12,3,8,10,129705
2008,12,3,8,20,134254
2008,12,3,8,30,131885
2008,12,3,8,40,120763
2008,12,3,8,50,114816
2008,12,3,9,0,99432
2008,12,3,9,10,98188
2008,12,3,9,20,106514
2008,12,3,9,30,101104
2008,12,3,9,40,100851
2008,12,3,9,50,95637
2008,12,3,10,0,95198
2008,12,3,10,10,95077
2008,12,3,10,20,98007
2008,12,3,10,30,114307
2008,12,3,10,40,122561
2008,12,3,10,50,120448
2008,12,3,11,0,113902
2008,12,3,11,10,126077
2008,12,3,11,20,156215
2008,12,3,11,30,153388
2008,12,3,11,40,150138
2008,12,3,11,50,148086
2008,12,3,12,0,166819
2008,12,3,12,10,180305
2008,12,3,12,20,182282
2008,12,3,12,30,180863
2008,12,3,12,40,163394
2008,12,3,12,50,151545
2008,12,3,13,0,150782
2008,12,3,13,10,138873
2008,12,3,13,20,142722
2008,12,3,13,30,140818
2008,12,3,13,40,135145
2008,12,3,13,50,119633
2008,12,3,14,0,108598
2008,12,3,14,10,99388
2008,12,3,14,20,77537
2008,12,3,14,30,67668
2008,12,3,14,40,67086
2008,12,3,14,50,59031
2008,12,3,15,0,53763
2008,12,3,15,10,51769
2008,12,3,15,20,39847
2008,12,3,15,30,32895
2008,12,3,15,40,28569
2008,12,3,15,50,20667
2008,12,3,16,0,14243
2008,12,3,16,10,12845
2008,12,3,16,20,10150
2008,12,3,16,30,5874
2008,12,3,16,40,-97
2008,12,3,16,50,-1834
2008,12,3,17,0,-2548
2008,12,3,17,10,-2592
2008,12,3,17,20,-2629
2008,12,3,17,30,-3497
2008,12,3,17,40,-3181
2008,12,3,17,50,-3042
2008,12,3,18,0,-3050
2008,12,3,18,10,-3453
2008,12,3,18,20,-3221
2008,12,3,18,30,-2735
2008,12,3,18,40,-2589
2008,12,3,18,50,-3296
2008,12,3,19,0,-3452
2008,12,3,19,10,-3540
2008,12,3,19,20,-3468
2008,12,3,19,30,-3586
2008,12,3,19,40,-3489
2008,12,3,19,50,-3499
2008,12,3,20,0,-3509
2008,12,3,20,10,-3520
2008,12,3,20,20,-3504
2008,12,3,20,30,-3507
2008,12,3,20,40,-3518
2008,12,3,20,50,-3501
2008,12,3,21,0,-3518
2008,12,3,21,10,-3505
2008,12,3,21,20,-3515
2008,12,3,21,30,-3508
2008,12,3,21,40,-3508
2008,12,3,21,50,-3501
2008,12,3,22,0,-3282
2008,12,3,22,10,-3009
2008,12,3,22,20,-2779
2008,12,3,22,30,-1656
2008,12,3,22,40,-1105
2008,12,3,22,50,-67
2008,12,3,23,0,696
2008,12,3,23,10,746
2008,12,3,23,20,-1194
2008,12,3,23,30,-2306
2008,12,3,23,40,-3068
2008,12,3,23,50,-3318
2008,12,4,0,0,-3512
2008,12,4,0,10,-3512
2008,12,4,0,20,-3507
2008,12,4,0,30,-3500
2008,12,4,0,40,-3522
2008,12,4,0,50,-3512
2008,12,4,1,0,-3507
2008,12,4,1,10,-3523
2008,12,4,1,20,-3497
2008,12,4,1,30,-3512
2008,12,4,1,40,-3238
2008,12,4,1,50,-2473
2008,12,4,2,0,-2082
2008,12,4,2,10,-1458
2008,12,4,2,20,811
2008,12,4,2,30,7491
2008,12,4,2,40,12135
2008,12,4,2,50,15411
2008,12,4,3,0,21784
2008,12,4,3,10,29031
2008,12,4,3,20,26757
2008,12,4,3,30,21471
2008,12,4,3,40,20278
2008,12,4,3,50,22174
2008,12,4,4,0,24897
2008,12,4,4,10,22357
2008,12,4,4,20,19265
2008,12,4,4,30,20173
2008,12,4,4,40,22651
2008,12,4,4,50,22200
2008,12,4,5,0,20462
2008,12,4,5,10,21620
2008,12,4,5,20,20525
2008,12,4,5,30,20357
2008,12,4,5,40,21577
2008,12,4,5,50,20974
2008,12,4,6,0,18986
2008,12,4,6,10,16423
2008,12,4,6,20,15409
2008,12,4,6,30,15579
2008,12,4,6,40,17654
2008,12,4,6,50,19595
2008,12,4,7,0,21238
2008,12,4,7,10,23224
2008,12,4,7,20,23068
2008,12,4,7,30,23732
2008,12,4,7,40,24320
2008,12,4,7,50,26711
2008,12,4,8,0,29283
2008,12,4,8,10,29304
2008,12,4,8,20,25926
2008,12,4,8,30,25103
2008,12,4,8,40,23676
2008,12,4,8,50,22642
2008,12,4,9,0,26297
2008,12,4,9,10,35367
2008,12,4,9,20,48306
2008,12,4,9,30,51157
2008,12,4,9,40,49452
2008,12,4,9,50,54045
2008,12,4,10,0,62282
2008,12,4,10,10,58305
2008,12,4,10,20,55920
2008,12,4,10,30,56492
2008,12,4,10,40,45677
2008,12,4,10,50,36092
2008,12,4,11,0,23736
2008,12,4,11,10,13331
2008,12,4,11,20,6615
2008,12,4,11,30,1991
2008,12,4,11,40,-237
2008,12,4,11,50,-1871
2008,12,4,12,0,-2595
2008,12,4,12,10,-2900
2008,12,4,12,20,-3346
2008,12,4,12,30,-3546
2008,12,4,12,40,-3497
2008,12,4,12,50,-3501
2008,12,4,13,0,-3488
2008,12,4,13,10,-3527
2008,12,4,13,20,-3499
2008,12,4,13,30,-3525
2008,12,4,13,40,-3298
2008,12,4,13,50,-3064
2008,12,4,14,0,-2902
2008,12,4,14,10,-3061
2008,12,4,14,20,-3351
2008,12,4,14,30,-3468
2008,12,4,14,40,-3584
2008,12,4,14,50,-3660
2008,12,4,15,0,-3497
2008,12,4,15,10,-3502
2008,12,4,15,20,-3499
2008,12,4,15,30,-3542
2008,12,4,15,40,-3523
2008,12,4,15,50,-3433
2008,12,4,16,0,-3573
2008,12,4,16,10,-3589
2008,12,4,16,20,-4102
2008,12,4,16,30,-4772
2008,12,4,16,40,-5190
2008,12,4,16,50,-5451
2008,12,4,17,0,-5400
2008,12,4,17,10,-5395
2008,12,4,17,20,-5379
2008,12,4,17,30,-5416
2008,12,4,17,40,-5379
2008,12,4,17,50,-5444
2008,12,4,18,0,-5482
2008,12,4,18,10,-5363
2008,12,4,18,20,-5244
2008,12,4,18,30,-5456
2008,12,4,18,40,-5565
2008,12,4,18,50,-5520
2008,12,4,19,0,-5475
2008,12,4,19,10,-5431
2008,12,4,19,20,-5386
2008,12,4,19,30,-5341
2008,12,4,19,40,-5297
2008,12,4,19,50,-5252
2008,12,4,20,0,-5207
2008,12,4,20,10,-5223
2008,12,4,20,20,-5365
2008,12,4,20,30,-4672
2008,12,4,20,40,-2710
2008,12,4,20,50,282
2008,12,4,21,0,3205
2008,12,4,21,10,6765
2008,12,4,21,20,10187
2008,12,4,21,30,13143
2008,12,4,21,40,16108
2008,12,4,21,50,16341
2008,12,4,22,0,18073
2008,12,4,22,10,20618
2008,12,4,22,20,24109
2008,12,4,22,30,25248
2008,12,4,22,40,25440
2008,12,4,22,50,27177
2008,12,4,23,0,27815
2008,12,4,23,10,29005
2008,12,4,23,20,28982
2008,12,4,23,30,23740
2008,12,4,23,40,23089
2008,12,4,23,50,23663
2008,12,5,0,0,25457
2008,12,5,0,10,31906
2008,12,5,0,20,40819
2008,12,5,0,30,46571
2008,12,5,0,40,50031
2008,12,5,0,50,53476
2008,12,5,1,0,60016
2008,12,5,1,10,66491
2008,12,5,1,20,69412
2008,12,5,1,30,73503
2008,12,5,1,40,77756
2008,12,5,1,50,79432
2008,12,5,2,0,79994
2008,12,5,2,10,77490
2008,12,5,2,20,76805
2008,12,5,2,30,71926
2008,12,5,2,40,65626
2008,12,5,2,50,61117
2008,12,5,3,0,58944
2008,12,5,3,10,58276
2008,12,5,3,20,58785
2008,12,5,3,30,58785
2008,12,5,3,40,58305
2008,12,5,3,50,60098
2008,12,5,4,0,60312
2008,12,5,4,10,59109
2008,12,5,4,20,61974
2008,12,5,4,30,63556
2008,12,5,4,40,67439
2008,12,5,4,50,81615
2008,12,5,5,0,97151
2008,12,5,5,10,98541
2008,12,5,5,20,121373
2008,12,5,5,30,136984
2008,12,5,5,40,156155
2008,12,5,5,50,155547
2008,12,5,6,0,156632
2008,12,5,6,10,151093
2008,12,5,6,20,149884
2008,12,5,6,30,143109
2008,12,5,6,40,126382
2008,12,5,6,50,123211
2008,12,5,7,0,119465
2008,12,5,7,10,116782
2008,12,5,7,20,111688
2008,12,5,7,30,115581
2008,12,5,7,40,108270
2008,12,5,7,50,95006
2008,12,5,8,0,95700
2008,12,5,8,10,92882
2008,12,5,8,20,93915
2008,12,5,8,30,109404
2008,12,5,8,40,136501
2008,12,5,8,50,169703
2008,12,5,9,0,185006
2008,12,5,9,10,173736
2008,12,5,9,20,158123
2008,12,5,9,30,147712
2008,12,5,9,40,129523
2008,12,5,9,50,117976
2008,12,5,10,0,110111
2008,12,5,10,10,109911
2008,12,5,10,20,122703
2008,12,5,10,30,146393
2008,12,5,10,40,179157
2008,12,5,10,50,205809
2008,12,5,11,0,227657
2008,12,5,11,10,255239
2008,12,5,11,20,251585
2008,12,5,11,30,222883
2008,12,5,11,40,208888
2008,12,5,11,50,210913
2008,12,5,12,0,235928
2008,12,5,12,10,261905
2008,12,5,12,20,281775
2008,12,5,12,30,286579
2008,12,5,12,40,288849
2008,12,5,12,50,287894
2008,12,5,13,0,288349
2008,12,5,13,10,288311
2008,12,5,13,20,283222
2008,12,5,13,30,276560
2008,12,5,13,40,264918
2008,12,5,13,50,261657
2008,12,5,14,0,262474
2008,12,5,14,10,256031
2008,12,5,14,20,240846
2008,12,5,14,30,231452
2008,12,5,14,40,226556
2008,12,5,14,50,232030
2008,12,5,15,0,238284
2008,12,5,15,10,239321
2008,12,5,15,20,241082
2008,12,5,15,30,244520
2008,12,5,15,40,244091
2008,12,5,15,50,234659
2008,12,5,16,0,203809
2008,12,5,16,10,179158
2008,12,5,16,20,174245
2008,12,5,16,30,184265
2008,12,5,16,40,212027
2008,12,5,16,50,236536
2008,12,5,17,0,265196
2008,12,5,17,10,261142
2008,12,5,17,20,246027
2008,12,5,17,30,222650
2008,12,5,17,40,213418
2008,12,5,17,50,226747
2008,12,5,18,0,249444
2008,12,5,18,10,253247
2008,12,5,18,20,251943
2008,12,5,18,30,247345
2008,12,5,18,40,246514
2008,12,5,18,50,239676
2008,12,5,19,0,239258
2008,12,5,19,10,249352
2008,12,5,19,20,256058
2008,12,5,19,30,264743
2008,12,5,19,40,270964
2008,12,5,19,50,276504
2008,12,5,20,0,285842
2008,12,5,20,10,292008
2008,12,5,20,20,290890
2008,12,5,20,30,287908
2008,12,5,20,40,288076
2008,12,5,20,50,281724
2008,12,5,21,0,271006
2008,12,5,21,10,264652
2008,12,5,21,20,269486
2008,12,5,21,30,273758
2008,12,5,21,40,281728
2008,12,5,21,50,284581
2008,12,5,22,0,287451
2008,12,5,22,10,286607
2008,12,5,22,20,283695
2008,12,5,22,30,281608
2008,12,5,22,40,285251
2008,12,5,22,50,287447
