Year,Month,Day,Hour,Minute,Total
2010,1,26,6,10,21123
2010,1,26,6,20,26221
2010,1,26,6,30,21900
2010,1,26,6,40,17086
2010,1,26,6,50,16527
2010,1,26,7,0,8521
2010,1,26,7,10,3582
2010,1,26,7,20,5902
2010,1,26,7,30,11940
2010,1,26,7,40,10424
2010,1,26,7,50,8524
2010,1,26,8,0,17674
2010,1,26,8,10,25833
2010,1,26,8,20,31897
2010,1,26,8,30,22882
2010,1,26,8,40,9659
2010,1,26,8,50,5481
2010,1,26,9,0,10982
2010,1,26,9,10,14348
2010,1,26,9,20,17159
2010,1,26,9,30,21624
2010,1,26,9,40,16539
2010,1,26,9,50,18836
2010,1,26,10,0,28698
2010,1,26,10,10,24703
2010,1,26,10,20,20276
2010,1,26,10,30,19827
2010,1,26,10,40,17890
2010,1,26,10,50,15125
2010,1,26,11,0,14395
2010,1,26,11,10,20423
2010,1,26,11,20,30951
2010,1,26,11,30,41298
2010,1,26,11,40,44717
2010,1,26,11,50,40606
2010,1,26,12,0,31237
2010,1,26,12,10,28235
2010,1,26,12,20,23822
2010,1,26,12,30,24980
2010,1,26,12,40,27322
2010,1,26,12,50,30481
2010,1,26,13,0,23698
2010,1,26,13,10,13678
2010,1,26,13,20,9482
2010,1,26,13,30,9554
2010,1,26,13,40,10828
2010,1,26,13,50,19967
2010,1,26,14,0,25898
2010,1,26,14,10,28962
2010,1,26,14,20,22688
2010,1,26,14,30,15479
2010,1,26,14,40,16142
2010,1,26,14,50,13106
2010,1,26,15,0,2635
2010,1,26,15,10,-3513
2010,1,26,15,20,-3064
2010,1,26,15,30,-2853
2010,1,26,15,40,-2844
2010,1,26,15,50,-2801
2010,1,26,16,0,-2795
2010,1,26,16,10,-2843
2010,1,26,16,20,-2863
2010,1,26,16,30,-2840
2010,1,26,16,40,-2825
2010,1,26,16,50,-2788
2010,1,26,17,0,-1802
2010,1,26,17,10,-413
2010,1,26,17,20,-1275
2010,1,26,17,30,-2678
2010,1,26,17,40,-2920
2010,1,26,17,50,-2910
2010,1,26,18,0,-2855
2010,1,26,18,10,-2712
2010,1,26,18,20,-2952
2010,1,26,18,30,-2842
2010,1,26,18,40,-2839
2010,1,26,18,50,-2853
2010,1,26,19,0,-2851
2010,1,26,19,10,-1485
2010,1,26,19,20,930
2010,1,26,19,30,6651
2010,1,26,19,40,9415
2010,1,26,19,50,9830
2010,1,26,20,0,989
2010,1,26,20,10,-1517
2010,1,26,20,20,-2634
2010,1,26,20,30,-2869
2010,1,26,20,40,-2846
2010,1,26,20,50,-1556
2010,1,26,21,0,1359
2010,1,26,21,10,3823
2010,1,26,21,20,6419
2010,1,26,21,30,7081
2010,1,26,21,40,174
2010,1,26,21,50,-2472
2010,1,26,22,0,-2330
2010,1,26,22,10,-965
2010,1,26,22,20,-773
2010,1,26,22,30,-1811
2010,1,26,22,40,-2723
2010,1,26,22,50,-3075
2010,1,26,23,0,-2877
2010,1,26,23,10,-2955
2010,1,26,23,20,-2837
2010,1,26,23,30,-2167
2010,1,26,23,40,-2844
2010,1,26,23,50,-2819
2010,1,27,0,0,-2659
2010,1,27,0,10,-2205
2010,1,27,0,20,-3190
2010,1,27,0,30,-2965
2010,1,27,0,40,-2955
2010,1,27,0,50,-2955
2010,1,27,1,0,-2955
2010,1,27,1,10,-2955
2010,1,27,1,20,-2955
2010,1,27,1,30,-2604
2010,1,27,1,40,-219
2010,1,27,1,50,4814
2010,1,27,2,0,7284
2010,1,27,2,10,9849
2010,1,27,2,20,13366
2010,1,27,2,30,18519
2010,1,27,2,40,24375
2010,1,27,2,50,27058
2010,1,27,3,0,32578
2010,1,27,3,10,32947
2010,1,27,3,20,44544
2010,1,27,3,30,46471
2010,1,27,3,40,50470
2010,1,27,3,50,58491
2010,1,27,4,0,67570
2010,1,27,4,10,75647
2010,1,27,4,20,91808
2010,1,27,4,30,102604
2010,1,27,4,40,105892
2010,1,27,4,50,114482
2010,1,27,5,0,125122
2010,1,27,5,10,128506
2010,1,27,5,20,132240
2010,1,27,5,30,153697
2010,1,27,5,40,161816
2010,1,27,5,50,159533
2010,1,27,6,0,150375
2010,1,27,6,10,124998
2010,1,27,6,20,111022
2010,1,27,6,30,110233
2010,1,27,6,40,107400
2010,1,27,6,50,94364
2010,1,27,7,0,71676
2010,1,27,7,10,56605
2010,1,27,7,20,59029
2010,1,27,7,30,65863
2010,1,27,7,40,72199
2010,1,27,7,50,81664
2010,1,27,8,0,103071
2010,1,27,8,10,127027
2010,1,27,8,20,129875
2010,1,27,8,30,125472
2010,1,27,8,40,124755
2010,1,27,8,50,125089
2010,1,27,9,0,126516
2010,1,27,9,10,134291
2010,1,27,9,20,139381
2010,1,27,9,30,147042
2010,1,27,9,40,159885
2010,1,27,9,50,167899
2010,1,27,10,0,167787
2010,1,27,10,10,173135
2010,1,27,10,20,175307
2010,1,27,10,30,177288
2010,1,27,10,40,174092
2010,1,27,10,50,183997
2010,1,27,11,0,191126
2010,1,27,11,10,196432
2010,1,27,11,20,199064
2010,1,27,11,30,195091
2010,1,27,11,40,192456
2010,1,27,11,50,174396
2010,1,27,12,0,158411
2010,1,27,12,10,143205
2010,1,27,12,20,131602
2010,1,27,12,30,119230
2010,1,27,12,40,108959
2010,1,27,12,50,95086
2010,1,27,13,0,78749
2010,1,27,13,10,62941
2010,1,27,13,20,53234
2010,1,27,13,30,50575
2010,1,27,13,40,49204
2010,1,27,13,50,47894
2010,1,27,14,0,45077
2010,1,27,14,10,46908
2010,1,27,14,20,47420
2010,1,27,14,30,44669
2010,1,27,14,40,47306
2010,1,27,14,50,50832
2010,1,27,15,0,57210
2010,1,27,15,10,55662
2010,1,27,15,20,49818
2010,1,27,15,30,41773
2010,1,27,15,40,40019
2010,1,27,15,50,31725
2010,1,27,16,0,21554
2010,1,27,16,10,14510
2010,1,27,16,20,8145
2010,1,27,16,30,1157
2010,1,27,16,40,-2163
2010,1,27,16,50,-1204
2010,1,27,17,0,-647
2010,1,27,17,10,-2065
2010,1,27,17,20,-2191
2010,1,27,17,30,-2303
2010,1,27,17,40,-2004
2010,1,27,17,50,-1121
2010,1,27,18,0,-1336
2010,1,27,18,10,-778
2010,1,27,18,20,-832
2010,1,27,18,30,-1507
2010,1,27,18,40,-1799
2010,1,27,18,50,-2049
2010,1,27,19,0,-3391
2010,1,27,19,10,-3176
2010,1,27,19,20,-1910
2010,1,27,19,30,-1750
2010,1,27,19,40,-2071
2010,1,27,19,50,-2109
2010,1,27,20,0,-3159
2010,1,27,20,10,-3323
2010,1,27,20,20,453
2010,1,27,20,30,5053
2010,1,27,20,40,10091
2010,1,27,20,50,9121
2010,1,27,21,0,13268
2010,1,27,21,10,16203
2010,1,27,21,20,13809
2010,1,27,21,30,12557
2010,1,27,21,40,16336
2010,1,27,21,50,17464
2010,1,27,22,0,10102
2010,1,27,22,10,1190
2010,1,27,22,20,-2056
2010,1,27,22,30,-2514
2010,1,27,22,40,-3053
2010,1,27,22,50,-3832
2010,1,27,23,0,-3823
2010,1,27,23,10,-3799
2010,1,27,23,20,-3799
2010,1,27,23,30,-3799
2010,1,27,23,40,-3799
2010,1,27,23,50,-3799
2010,1,28,0,0,-3799
2010,1,28,0,10,-3799
2010,1,28,0,20,-3799
2010,1,28,0,30,-3799
2010,1,28,0,40,-3799
2010,1,28,0,50,-3799
2010,1,28,1,0,-3799
2010,1,28,1,10,-3799
2010,1,28,1,20,-3799
2010,1,28,1,30,-3799
2010,1,28,1,40,-3799
2010,1,28,1,50,-3799
2010,1,28,2,0,-3799
2010,1,28,2,10,-3799
2010,1,28,2,20,-3624
2010,1,28,2,30,-3639
2010,1,28,2,40,-1128
2010,1,28,2,50,789
2010,1,28,3,0,2061
2010,1,28,3,10,1624
2010,1,28,3,20,1981
2010,1,28,3,30,2874
2010,1,28,3,40,3729
2010,1,28,3,50,5141
2010,1,28,4,0,6700
2010,1,28,4,10,9230
2010,1,28,4,20,13458
2010,1,28,4,30,11194
2010,1,28,4,40,9176
2010,1,28,4,50,9993
2010,1,28,5,0,13136
2010,1,28,5,10,9895
2010,1,28,5,20,11142
2010,1,28,5,30,17322
2010,1,28,5,40,20202
2010,1,28,5,50,18379
2010,1,28,6,0,22208
2010,1,28,6,10,26965
2010,1,28,6,20,27709
2010,1,28,6,30,25923
2010,1,28,6,40,19271
2010,1,28,6,50,15178
2010,1,28,7,0,18042
2010,1,28,7,10,17106
2010,1,28,7,20,13591
2010,1,28,7,30,13679
2010,1,28,7,40,14880
2010,1,28,7,50,15148
2010,1,28,8,0,18733
2010,1,28,8,10,20317
2010,1,28,8,20,17119
2010,1,28,8,30,20162
2010,1,28,8,40,21132
2010,1,28,8,50,19008
2010,1,28,9,0,21049
2010,1,28,9,10,20714
2010,1,28,9,20,17131
2010,1,28,9,30,21596
2010,1,28,9,40,24068
2010,1,28,9,50,25009
2010,1,28,10,0,23244
2010,1,28,10,10,24510
2010,1,28,10,20,23790
2010,1,28,10,30,20949
2010,1,28,10,40,18111
2010,1,28,10,50,21519
2010,1,28,11,0,27804
2010,1,28,11,10,33726
2010,1,28,11,20,44001
2010,1,28,11,30,46041
2010,1,28,11,40,48840
2010,1,28,11,50,60211
2010,1,28,12,0,66106
2010,1,28,12,10,64784
2010,1,28,12,20,66904
2010,1,28,12,30,56724
2010,1,28,12,40,42694
2010,1,28,12,50,35590
2010,1,28,13,0,43127
2010,1,28,13,10,42395
2010,1,28,13,20,22428
2010,1,28,13,30,9196
2010,1,28,13,40,8731
2010,1,28,13,50,14658
2010,1,28,14,0,12795
2010,1,28,14,10,6379
2010,1,28,14,20,4246
2010,1,28,14,30,3115
2010,1,28,14,40,2997
2010,1,28,14,50,4723
2010,1,28,15,0,7032
2010,1,28,15,10,8170
2010,1,28,15,20,6081
2010,1,28,15,30,2866
2010,1,28,15,40,3052
2010,1,28,15,50,6209
2010,1,28,16,0,11789
2010,1,28,16,10,21928
2010,1,28,16,20,26488
2010,1,28,16,30,30134
2010,1,28,16,40,36504
2010,1,28,16,50,40560
2010,1,28,17,0,40486
2010,1,28,17,10,37393
2010,1,28,17,20,36047
2010,1,28,17,30,37578
2010,1,28,17,40,47644
2010,1,28,17,50,59830
2010,1,28,18,0,67479
2010,1,28,18,10,60222
2010,1,28,18,20,51800
2010,1,28,18,30,47012
2010,1,28,18,40,46624
2010,1,28,18,50,47816
2010,1,28,19,0,38750
2010,1,28,19,10,33640
2010,1,28,19,20,32438
2010,1,28,19,30,32654
2010,1,28,19,40,34014
2010,1,28,19,50,36677
2010,1,28,20,0,31728
2010,1,28,20,10,22229
2010,1,28,20,20,15499
2010,1,28,20,30,12246
2010,1,28,20,40,12405
2010,1,28,20,50,13374
2010,1,28,21,0,10107
2010,1,28,21,10,9359
2010,1,28,21,20,9899
2010,1,28,21,30,9068
2010,1,28,21,40,6713
2010,1,28,21,50,6472
2010,1,28,22,0,5229
2010,1,28,22,10,-391
2010,1,28,22,20,-3316
2010,1,28,22,30,-3574
2010,1,28,22,40,-3678
2010,1,28,22,50,-3825
2010,1,28,23,0,-3918
2010,1,28,23,10,-3851
2010,1,28,23,20,-3799
2010,1,28,23,30,-3799
2010,1,28,23,40,-3853
2010,1,28,23,50,-3903
2010,1,29,0,0,-3839
2010,1,29,0,10,-3706
2010,1,29,0,20,-2840
2010,1,29,0,30,-2560
2010,1,29,0,40,-2681
2010,1,29,0,50,-2612
2010,1,29,1,0,-3150
2010,1,29,1,10,-3358
2010,1,29,1,20,-3421
2010,1,29,1,30,-3588
2010,1,29,1,40,-3631
2010,1,29,1,50,-3549
2010,1,29,2,0,-3572
2010,1,29,2,10,-3757
2010,1,29,2,20,-3876
2010,1,29,2,30,-3761
2010,1,29,2,40,-3559
2010,1,29,2,50,-3356
2010,1,29,3,0,-3881
2010,1,29,3,10,-3931
2010,1,29,3,20,-3989
2010,1,29,3,30,-3904
2010,1,29,3,40,-3671
2010,1,29,3,50,-2956
2010,1,29,4,0,-2704
2010,1,29,4,10,-2000
2010,1,29,4,20,-803
2010,1,29,4,30,2060
2010,1,29,4,40,3468
2010,1,29,4,50,3461
2010,1,29,5,0,3446
2010,1,29,5,10,4037
2010,1,29,5,20,2581
2010,1,29,5,30,2464
2010,1,29,5,40,3806
2010,1,29,5,50,5372
2010,1,29,6,0,7153
2010,1,29,6,10,12492
2010,1,29,6,20,14234
2010,1,29,6,30,13977
2010,1,29,6,40,12672
2010,1,29,6,50,14352
2010,1,29,7,0,16768
2010,1,29,7,10,27524
2010,1,29,7,20,43710
2010,1,29,7,30,55411
2010,1,29,7,40,62120
2010,1,29,7,50,60738
2010,1,29,8,0,69469
2010,1,29,8,10,84313
2010,1,29,8,20,88042
2010,1,29,8,30,88614
2010,1,29,8,40,79196
2010,1,29,8,50,65829
2010,1,29,9,0,58828
2010,1,29,9,10,59430
2010,1,29,9,20,55036
2010,1,29,9,30,42519
2010,1,29,9,40,30300
2010,1,29,9,50,23966
2010,1,29,10,0,19020
2010,1,29,10,10,14099
2010,1,29,10,20,10694
2010,1,29,10,30,8552
2010,1,29,10,40,5945
2010,1,29,10,50,5141
2010,1,29,11,0,6369
2010,1,29,11,10,10047
2010,1,29,11,20,11166
2010,1,29,11,30,8305
2010,1,29,11,40,7999
2010,1,29,11,50,3175
2010,1,29,12,0,-1964
2010,1,29,12,10,-2361
2010,1,29,12,20,-3113
2010,1,29,12,30,-3386
2010,1,29,12,40,-1509
2010,1,29,12,50,226
2010,1,29,13,0,1725
2010,1,29,13,10,3982
2010,1,29,13,20,7327
2010,1,29,13,30,13446
2010,1,29,13,40,19596
2010,1,29,13,50,21281
2010,1,29,14,0,24303
2010,1,29,14,10,30437
2010,1,29,14,20,34264
2010,1,29,14,30,30329
2010,1,29,14,40,26614
2010,1,29,14,50,31696
2010,1,29,15,0,31132
2010,1,29,15,10,35757
2010,1,29,15,20,40858
2010,1,29,15,30,38020
2010,1,29,15,40,38311
2010,1,29,15,50,41095
2010,1,29,16,0,38879
2010,1,29,16,10,38235
2010,1,29,16,20,35542
2010,1,29,16,30,30493
2010,1,29,16,40,31938
2010,1,29,16,50,34975
2010,1,29,17,0,37303
2010,1,29,17,10,32061
2010,1,29,17,20,24516
2010,1,29,17,30,24658
2010,1,29,17,40,30205
2010,1,29,17,50,36195
2010,1,29,18,0,37011
2010,1,29,18,10,31791
2010,1,29,18,20,25793
2010,1,29,18,30,25354
2010,1,29,18,40,26417
2010,1,29,18,50,27060
2010,1,29,19,0,26357
2010,1,29,19,10,28155
2010,1,29,19,20,26684
2010,1,29,19,30,24325
2010,1,29,19,40,29862
2010,1,29,19,50,34256
2010,1,29,20,0,35520
2010,1,29,20,10,41884
2010,1,29,20,20,53122
2010,1,29,20,30,60653
2010,1,29,20,40,70412
2010,1,29,20,50,75609
2010,1,29,21,0,81890
2010,1,29,21,10,88391
2010,1,29,21,20,89324
2010,1,29,21,30,94807
2010,1,29,21,40,112571
2010,1,29,21,50,117197
2010,1,29,22,0,112639
2010,1,29,22,10,115069
2010,1,29,22,20,107576
2010,1,29,22,30,90947
2010,1,29,22,40,82106
2010,1,29,22,50,75687
2010,1,29,23,0,73132
2010,1,29,23,10,72648
2010,1,29,23,20,73039
2010,1,29,23,30,74381
2010,1,29,23,40,78333
2010,1,29,23,50,77789
2010,1,30,0,0,79187
2010,1,30,0,10,86065
2010,1,30,0,20,90044
2010,1,30,0,30,93342
2010,1,30,0,40,94811
2010,1,30,0,50,93071
2010,1,30,1,0,90486
2010,1,30,1,10,94787
2010,1,30,1,20,106749
2010,1,30,1,30,109319
2010,1,30,1,40,102778
2010,1,30,1,50,95162
2010,1,30,2,0,92184
2010,1,30,2,10,86100
2010,1,30,2,20,81038
2010,1,30,2,30,81920
2010,1,30,2,40,92251
2010,1,30,2,50,94418
2010,1,30,3,0,86778
2010,1,30,3,10,68352
2010,1,30,3,20,50621
2010,1,30,3,30,49128
2010,1,30,3,40,54978
2010,1,30,3,50,57927
2010,1,30,4,0,62853
2010,1,30,4,10,66574
2010,1,30,4,20,73051
2010,1,30,4,30,71459
2010,1,30,4,40,72986
2010,1,30,4,50,82519
2010,1,30,5,0,95981
2010,1,30,5,10,117514
2010,1,30,5,20,133137
2010,1,30,5,30,143000
2010,1,30,5,40,144674
2010,1,30,5,50,137956
2010,1,30,6,0,123304
2010,1,30,6,10,102893
2010,1,30,6,20,80706
2010,1,30,6,30,62666
2010,1,30,6,40,47801
2010,1,30,6,50,42237
2010,1,30,7,0,32478
2010,1,30,7,10,26122
2010,1,30,7,20,24755
2010,1,30,7,30,26004
2010,1,30,7,40,25289
2010,1,30,7,50,24036
2010,1,30,8,0,26683
2010,1,30,8,10,27170
2010,1,30,8,20,24415
2010,1,30,8,30,20156
2010,1,30,8,40,15859
2010,1,30,8,50,10994
2010,1,30,9,0,4003
2010,1,30,9,10,326
2010,1,30,9,20,-481
2010,1,30,9,30,26
2010,1,30,9,40,54
2010,1,30,9,50,320
2010,1,30,10,0,452
2010,1,30,10,10,-192
2010,1,30,10,20,-149
2010,1,30,10,30,-2
2010,1,30,10,40,2151
2010,1,30,10,50,3001
2010,1,30,11,0,4221
2010,1,30,11,10,3367
2010,1,30,11,20,1712
2010,1,30,11,30,1064
2010,1,30,11,40,1618
2010,1,30,11,50,2449
2010,1,30,12,0,3289
2010,1,30,12,10,3306
2010,1,30,12,20,3345
2010,1,30,12,30,3783
2010,1,30,12,40,3042
2010,1,30,12,50,1249
2010,1,30,13,0,-396
2010,1,30,13,10,-1341
2010,1,30,13,20,-2517
2010,1,30,13,30,-2769
2010,1,30,13,40,-2894
2010,1,30,13,50,-2871
2010,1,30,14,0,-2681
2010,1,30,14,10,-2846
2010,1,30,14,20,-2746
2010,1,30,14,30,-2860
2010,1,30,14,40,-2771
2010,1,30,14,50,-2806
2010,1,30,15,0,-2784
2010,1,30,15,10,-2744
2010,1,30,15,20,-2744
2010,1,30,15,30,-2744
2010,1,30,15,40,-2744
2010,1,30,15,50,-2744
2010,1,30,16,0,-2744
2010,1,30,16,10,-2744
2010,1,30,16,20,-2744
2010,1,30,16,30,-2744
2010,1,30,16,40,-2744
2010,1,30,16,50,-2744
2010,1,30,17,0,-2744
2010,1,30,17,10,-2744
2010,1,30,17,20,-2744
2010,1,30,17,30,-2744
2010,1,30,17,40,-2744
2010,1,30,17,50,-2744
2010,1,30,18,0,-2744
2010,1,30,18,10,-2683
2010,1,30,18,20,-2024
2010,1,30,18,30,1252
2010,1,30,18,40,4854
2010,1,30,18,50,7684
2010,1,30,19,0,8551
2010,1,30,19,10,7785
2010,1,30,19,20,7598
2010,1,30,19,30,10493
2010,1,30,19,40,7719
2010,1,30,19,50,10865
2010,1,30,20,0,17684
2010,1,30,20,10,33382
2010,1,30,20,20,62429
2010,1,30,20,30,86176
2010,1,30,20,40,105935
2010,1,30,20,50,121535
2010,1,30,21,0,116869
2010,1,30,21,10,115135
2010,1,30,21,20,116756
2010,1,30,21,30,115097
2010,1,30,21,40,120425
2010,1,30,21,50,129116
2010,1,30,22,0,139815
2010,1,30,22,10,145825
2010,1,30,22,20,140382
2010,1,30,22,30,126022
2010,1,30,22,40,117704
2010,1,30,22,50,120620
2010,1,30,23,0,125989
2010,1,30,23,10,129437
2010,1,30,23,20,124386
2010,1,30,23,30,123964
2010,1,30,23,40,124395
2010,1,30,23,50,131539
2010,1,31,0,0,147005
2010,1,31,0,10,157788
2010,1,31,0,20,154584
2010,1,31,0,30,153731
2010,1,31,0,40,153797
2010,1,31,0,50,157602
2010,1,31,1,0,148124
2010,1,31,1,10,134052
2010,1,31,1,20,122607
2010,1,31,1,30,119375
2010,1,31,1,40,125441
2010,1,31,1,50,120677
2010,1,31,2,0,113035
2010,1,31,2,10,97509
2010,1,31,2,20,80902
2010,1,31,2,30,67210
2010,1,31,2,40,60644
2010,1,31,2,50,65602
2010,1,31,3,0,67706
2010,1,31,3,10,74491
2010,1,31,3,20,89739
2010,1,31,3,30,90584
2010,1,31,3,40,88464
2010,1,31,3,50,87883
2010,1,31,4,0,80902
2010,1,31,4,10,77749
2010,1,31,4,20,83360
2010,1,31,4,30,90199
2010,1,31,4,40,103145
2010,1,31,4,50,109602
2010,1,31,5,0,108380
2010,1,31,5,10,107226
2010,1,31,5,20,115702
2010,1,31,5,30,127820
2010,1,31,5,40,143333
2010,1,31,5,50,160709
2010,1,31,6,0,169727
2010,1,31,6,10,164366
2010,1,31,6,20,155503
2010,1,31,6,30,154125
2010,1,31,6,40,149906
2010,1,31,6,50,120521
2010,1,31,7,0,89126
2010,1,31,7,10,65889
2010,1,31,7,20,41596
2010,1,31,7,30,27318
2010,1,31,7,40,18121
2010,1,31,7,50,12319
2010,1,31,8,0,11041
2010,1,31,8,10,11077
2010,1,31,8,20,22492
2010,1,31,8,30,28612
2010,1,31,8,40,23119
2010,1,31,8,50,22573
2010,1,31,9,0,28315
2010,1,31,9,10,40717
2010,1,31,9,20,46249
2010,1,31,9,30,49157
2010,1,31,9,40,49945
2010,1,31,9,50,40614
2010,1,31,10,0,34680
2010,1,31,10,10,32208
2010,1,31,10,20,31062
2010,1,31,10,30,31572
2010,1,31,10,40,31608
2010,1,31,10,50,29157
2010,1,31,11,0,28398
2010,1,31,11,10,24098
2010,1,31,11,20,21496
2010,1,31,11,30,26555
2010,1,31,11,40,33408
2010,1,31,11,50,34250
2010,1,31,12,0,41839
2010,1,31,12,10,46079
2010,1,31,12,20,33489
2010,1,31,12,30,22274
2010,1,31,12,40,13214
2010,1,31,12,50,12506
2010,1,31,13,0,19933
2010,1,31,13,10,26267
2010,1,31,13,20,28756
2010,1,31,13,30,27478
2010,1,31,13,40,30308
2010,1,31,13,50,33256
2010,1,31,14,0,37266
2010,1,31,14,10,45398
2010,1,31,14,20,51022
2010,1,31,14,30,53734
2010,1,31,14,40,51891
2010,1,31,14,50,45939
2010,1,31,15,0,37829
2010,1,31,15,10,30207
2010,1,31,15,20,26723
2010,1,31,15,30,28691
2010,1,31,15,40,31483
2010,1,31,15,50,33330
2010,1,31,16,0,33974
2010,1,31,16,10,37716
2010,1,31,16,20,32881
2010,1,31,16,30,28398
2010,1,31,16,40,31289
2010,1,31,16,50,29239
2010,1,31,17,0,26208
2010,1,31,17,10,14700
2010,1,31,17,20,4360
2010,1,31,17,30,2799
2010,1,31,17,40,3120
2010,1,31,17,50,2918
2010,1,31,18,0,-1005
2010,1,31,18,10,-1879
2010,1,31,18,20,-2636
2010,1,31,18,30,-3133
2010,1,31,18,40,-3638
2010,1,31,18,50,-3799
2010,1,31,19,0,-3799
2010,1,31,19,10,-3799
2010,1,31,19,20,-3799
2010,1,31,19,30,-3799
2010,1,31,19,40,-3799
2010,1,31,19,50,-3799
2010,1,31,20,0,-3732
2010,1,31,20,10,-3597
2010,1,31,20,20,-3547
2010,1,31,20,30,-3602
2010,1,31,20,40,-3439
2010,1,31,20,50,-3349
2010,1,31,21,0,-3900
2010,1,31,21,10,-3677
2010,1,31,21,20,-3058
2010,1,31,21,30,-1427
2010,1,31,21,40,-759
2010,1,31,21,50,1558
2010,1,31,22,0,-3119
2010,1,31,22,10,-2761
2010,1,31,22,20,-627
2010,1,31,22,30,267
2010,1,31,22,40,-1807
2010,1,31,22,50,-40
2010,1,31,23,0,149
2010,1,31,23,10,-378
2010,1,31,23,20,-1468
2010,1,31,23,30,-673
2010,1,31,23,40,553
2010,1,31,23,50,2949
2010,2,1,0,0,5333
2010,2,1,0,10,8475
2010,2,1,0,20,10633
2010,2,1,0,30,14881
2010,2,1,0,40,15497
2010,2,1,0,50,17630
2010,2,1,1,0,21614
2010,2,1,1,10,27758
2010,2,1,1,20,32820
2010,2,1,1,30,39446
2010,2,1,1,40,53010
2010,2,1,1,50,60320
2010,2,1,2,0,52796
2010,2,1,2,10,46488
2010,2,1,2,20,54838
2010,2,1,2,30,75919
2010,2,1,2,40,94725
2010,2,1,2,50,97771
2010,2,1,3,0,95327
2010,2,1,3,10,87239
2010,2,1,3,20,90759
2010,2,1,3,30,89209
2010,2,1,3,40,86689
2010,2,1,3,50,92386
2010,2,1,4,0,99698
2010,2,1,4,10,106720
2010,2,1,4,20,102197
2010,2,1,4,30,99426
2010,2,1,4,40,111106
2010,2,1,4,50,128846
2010,2,1,5,0,143671
2010,2,1,5,10,148886
2010,2,1,5,20,144402
2010,2,1,5,30,158317
2010,2,1,5,40,168790
2010,2,1,5,50,190872
2010,2,1,6,0,218835
2010,2,1,6,10,227823
2010,2,1,6,20,236489
2010,2,1,6,30,251579
2010,2,1,6,40,269587
2010,2,1,6,50,282660
2010,2,1,7,0,284596
2010,2,1,7,10,283354
2010,2,1,7,20,271843
2010,2,1,7,30,252772
2010,2,1,7,40,230838
2010,2,1,7,50,189085
2010,2,1,8,0,144400
2010,2,1,8,10,128361
2010,2,1,8,20,127367
2010,2,1,8,30,123978
2010,2,1,8,40,125661
2010,2,1,8,50,131283
2010,2,1,9,0,123162
2010,2,1,9,10,106268
2010,2,1,9,20,100676
2010,2,1,9,30,103830
2010,2,1,9,40,107585
2010,2,1,9,50,123501
2010,2,1,10,0,155177
2010,2,1,10,10,188772
2010,2,1,10,20,212675
2010,2,1,10,30,229575
2010,2,1,10,40,263024
2010,2,1,10,50,281311
2010,2,1,11,0,279178
2010,2,1,11,10,279784
2010,2,1,11,20,283981
2010,2,1,11,30,286592
2010,2,1,11,40,289147
2010,2,1,11,50,290831
2010,2,1,12,0,290457
2010,2,1,12,10,290933
2010,2,1,12,20,291139
2010,2,1,12,30,290594
2010,2,1,12,40,290464
2010,2,1,12,50,290520
2010,2,1,13,0,290995
2010,2,1,13,10,290726
2010,2,1,13,20,289140
2010,2,1,13,30,288955
2010,2,1,13,40,288613
2010,2,1,13,50,288594
2010,2,1,14,0,288924
2010,2,1,14,10,289530
2010,2,1,14,20,289247
2010,2,1,14,30,287411
2010,2,1,14,40,284250
2010,2,1,14,50,286147
2010,2,1,15,0,281993
2010,2,1,15,10,275156
2010,2,1,15,20,269348
2010,2,1,15,30,284250
2010,2,1,15,40,279705
2010,2,1,15,50,272096
2010,2,1,16,0,284787
2010,2,1,16,10,291668
2010,2,1,16,20,291794
2010,2,1,16,30,291874
2010,2,1,16,40,292208
2010,2,1,16,50,291946
2010,2,1,17,0,286973
2010,2,1,17,10,275992
2010,2,1,17,20,274693
2010,2,1,17,30,276131
2010,2,1,17,40,269085
2010,2,1,17,50,257137
2010,2,1,18,0,251727
2010,2,1,18,10,253244
2010,2,1,18,20,260561
2010,2,1,18,30,262282
2010,2,1,18,40,265734
2010,2,1,18,50,270207
2010,2,1,19,0,263155
2010,2,1,19,10,251448
2010,2,1,19,20,232915
2010,2,1,19,30,216650
2010,2,1,19,40,222414
2010,2,1,19,50,229835
2010,2,1,20,0,222688
2010,2,1,20,10,215349
2010,2,1,20,20,217719
2010,2,1,20,30,210520
2010,2,1,20,40,199176
2010,2,1,20,50,191050
2010,2,1,21,0,199778
2010,2,1,21,10,222600
2010,2,1,21,20,242330
2010,2,1,21,30,245102
2010,2,1,21,40,235014
2010,2,1,21,50,221711
2010,2,1,22,0,205102
2010,2,1,22,10,188160
2010,2,1,22,20,180308
2010,2,1,22,30,175695
2010,2,1,22,40,171057
2010,2,1,22,50,165950
2010,2,1,23,0,144463
2010,2,1,23,10,129041
2010,2,1,23,20,125187
2010,2,1,23,30,127172
2010,2,1,23,40,124994
2010,2,1,23,50,124979
2010,2,2,0,0,129622
2010,2,2,0,10,135738
2010,2,2,0,20,135952
2010,2,2,0,30,140900
2010,2,2,0,40,147173
2010,2,2,0,50,153619
2010,2,2,1,0,178124
2010,2,2,1,10,198827
2010,2,2,1,20,198238
2010,2,2,1,30,189554
2010,2,2,1,40,185011
2010,2,2,1,50,172541
2010,2,2,2,0,149022
2010,2,2,2,10,112435
